layer_id,module_name,channel,scale,zero_point,qmin,qmax
10,conv4.2.0,49,0.006274458020925522,0,-127,127
10,conv4.2.0,50,0.006330915726721287,0,-127,127
10,conv4.2.0,51,0.0063722264021635056,0,-127,127
10,conv4.2.0,52,0.006186800543218851,0,-127,127
10,conv4.2.0,53,0.005890586879104376,0,-127,127
10,conv4.2.0,54,0.006323539186269045,0,-127,127
10,conv4.2.0,55,0.006050442811101675,0,-127,127
10,conv4.2.0,56,0.006771517917513847,0,-127,127
10,conv4.2.0,57,0.005568410269916058,0,-127,127
10,conv4.2.0,58,0.005716155748814344,0,-127,127
10,conv4.2.0,59,0.005279194097965956,0,-127,127
10,conv4.2.0,60,0.0065501416102051735,0,-127,127
10,conv4.2.0,61,0.00594131788238883,0,-127,127
10,conv4.2.0,62,0.0058203767985105515,0,-127,127
10,conv4.2.0,63,0.0068848589435219765,0,-127,127
11,conv_out.0,0,0.004214543383568525,0,-127,127
11,conv_out.0,1,0.004905231762677431,0,-127,127
11,conv_out.0,2,0.006696168798953295,0,-127,127
11,conv_out.0,3,0.006940858438611031,0,-127,127
11,conv_out.0,4,0.005245316307991743,0,-127,127
11,conv_out.0,5,0.004521298687905073,0,-127,127
11,conv_out.0,6,0.0049476767890155315,0,-127,127
11,conv_out.0,7,0.0061233919113874435,0,-127,127
11,conv_out.0,8,0.005031568463891745,0,-127,127
11,conv_out.0,9,0.004791731480509043,0,-127,127
11,conv_out.0,10,0.005343915428966284,0,-127,127
11,conv_out.0,11,0.005852095782756805,0,-127,127
11,conv_out.0,12,0.005031208973377943,0,-127,127
11,conv_out.0,13,0.005018919240683317,0,-127,127
11,conv_out.0,14,0.004326626658439636,0,-127,127
11,conv_out.0,15,0.0051715681329369545,0,-127,127
11,conv_out.0,16,0.004887819290161133,0,-127,127
11,conv_out.0,17,0.004840261768549681,0,-127,127
11,conv_out.0,18,0.005048483144491911,0,-127,127
11,conv_out.0,19,0.004646387882530689,0,-127,127
11,conv_out.0,20,0.0052795629017055035,0,-127,127
11,conv_out.0,21,0.005317895673215389,0,-127,127
11,conv_out.0,22,0.004490043502300978,0,-127,127
11,conv_out.0,23,0.0052347928285598755,0,-127,127
11,conv_out.0,24,0.00446949852630496,0,-127,127
11,conv_out.0,25,0.005738518200814724,0,-127,127
11,conv_out.0,26,0.004471384454518557,0,-127,127
11,conv_out.0,27,0.005267167463898659,0,-127,127
11,conv_out.0,28,0.00410502078011632,0,-127,127
11,conv_out.0,29,0.004329098854213953,0,-127,127
11,conv_out.0,30,0.004808041732758284,0,-127,127
11,conv_out.0,31,0.005092908628284931,0,-127,127
11,conv_out.0,32,0.004313033539801836,0,-127,127
11,conv_out.0,33,0.005325557664036751,0,-127,127
11,conv_out.0,34,0.004992821719497442,0,-127,127
11,conv_out.0,35,0.004712746944278479,0,-127,127
11,conv_out.0,36,0.005117975175380707,0,-127,127
11,conv_out.0,37,0.004841369576752186,0,-127,127
11,conv_out.0,38,0.004342483356595039,0,-127,127
11,conv_out.0,39,0.005422316957265139,0,-127,127
11,conv_out.0,40,0.0047240303829312325,0,-127,127
11,conv_out.0,41,0.004910788498818874,0,-127,127
11,conv_out.0,42,0.00503846351057291,0,-127,127
11,conv_out.0,43,0.006310818716883659,0,-127,127
11,conv_out.0,44,0.004370321519672871,0,-127,127
11,conv_out.0,45,0.004102266859263182,0,-127,127
11,conv_out.0,46,0.004280536901205778,0,-127,127
11,conv_out.0,47,0.005188187584280968,0,-127,127
11,conv_out.0,48,0.005033759865909815,0,-127,127
11,conv_out.0,49,0.005509627051651478,0,-127,127
11,conv_out.0,50,0.004273568280041218,0,-127,127
11,conv_out.0,51,0.005875284783542156,0,-127,127
11,conv_out.0,52,0.005878451280295849,0,-127,127
11,conv_out.0,53,0.004032142926007509,0,-127,127
11,conv_out.0,54,0.005896167363971472,0,-127,127
11,conv_out.0,55,0.006060537416487932,0,-127,127
11,conv_out.0,56,0.006038148421794176,0,-127,127
11,conv_out.0,57,0.004966170992702246,0,-127,127
11,conv_out.0,58,0.0043085552752017975,0,-127,127
11,conv_out.0,59,0.00447282986715436,0,-127,127
11,conv_out.0,60,0.0045629763044416904,0,-127,127
11,conv_out.0,61,0.0044313170947134495,0,-127,127
11,conv_out.0,62,0.004921749234199524,0,-127,127
11,conv_out.0,63,0.004683475010097027,0,-127,127
11,conv_out.0,64,0.005346369929611683,0,-127,127
11,conv_out.0,65,0.004250459372997284,0,-127,127
11,conv_out.0,66,0.005145392380654812,0,-127,127
11,conv_out.0,67,0.005174749996513128,0,-127,127
11,conv_out.0,68,0.004557574633508921,0,-127,127
11,conv_out.0,69,0.007035217713564634,0,-127,127
11,conv_out.0,70,0.00544609734788537,0,-127,127
11,conv_out.0,71,0.00468222051858902,0,-127,127
11,conv_out.0,72,0.004482846707105637,0,-127,127
11,conv_out.0,73,0.004851189441978931,0,-127,127
11,conv_out.0,74,0.00539743946865201,0,-127,127
11,conv_out.0,75,0.004936407785862684,0,-127,127
11,conv_out.0,76,0.004849212244153023,0,-127,127
11,conv_out.0,77,0.006574361585080624,0,-127,127
11,conv_out.0,78,0.0046291532926261425,0,-127,127
11,conv_out.0,79,0.004531643819063902,0,-127,127
11,conv_out.0,80,0.0058706714771687984,0,-127,127
11,conv_out.0,81,0.004198295529931784,0,-127,127
11,conv_out.0,82,0.0042656403966248035,0,-127,127
11,conv_out.0,83,0.005406674463301897,0,-127,127
11,conv_out.0,84,0.0062291366048157215,0,-127,127
11,conv_out.0,85,0.005496683064848185,0,-127,127
11,conv_out.0,86,0.005048605613410473,0,-127,127
11,conv_out.0,87,0.005332211498171091,0,-127,127
11,conv_out.0,88,0.004468869883567095,0,-127,127
11,conv_out.0,89,0.004543607123196125,0,-127,127
11,conv_out.0,90,0.00579673470929265,0,-127,127
11,conv_out.0,91,0.004390893038362265,0,-127,127
11,conv_out.0,92,0.0051535675302147865,0,-127,127
11,conv_out.0,93,0.005233241245150566,0,-127,127
11,conv_out.0,94,0.00420295400545001,0,-127,127
11,conv_out.0,95,0.005104479379951954,0,-127,127
11,conv_out.0,96,0.005935747176408768,0,-127,127
11,conv_out.0,97,0.006457485258579254,0,-127,127
11,conv_out.0,98,0.004271657206118107,0,-127,127
11,conv_out.0,99,0.004060646053403616,0,-127,127
11,conv_out.0,100,0.006279435474425554,0,-127,127
11,conv_out.0,101,0.005196886602789164,0,-127,127
11,conv_out.0,102,0.006528299767524004,0,-127,127
11,conv_out.0,103,0.005467004608362913,0,-127,127
11,conv_out.0,104,0.005066174082458019,0,-127,127
11,conv_out.0,105,0.004770598839968443,0,-127,127
11,conv_out.0,106,0.0045885988511145115,0,-127,127
11,conv_out.0,107,0.004461850970983505,0,-127,127
11,conv_out.0,108,0.004291823599487543,0,-127,127
11,conv_out.0,109,0.004490824416279793,0,-127,127
11,conv_out.0,110,0.0042698862962424755,0,-127,127
11,conv_out.0,111,0.005160052329301834,0,-127,127
11,conv_out.0,112,0.005795354954898357,0,-127,127
11,conv_out.0,113,0.004725411534309387,0,-127,127
11,conv_out.0,114,0.004863974172621965,0,-127,127
11,conv_out.0,115,0.004798597656190395,0,-127,127
11,conv_out.0,116,0.004814711399376392,0,-127,127
11,conv_out.0,117,0.004628978203982115,0,-127,127
11,conv_out.0,118,0.005001901648938656,0,-127,127
11,conv_out.0,119,0.005665544420480728,0,-127,127
11,conv_out.0,120,0.0040926760993897915,0,-127,127
11,conv_out.0,121,0.0072475094348192215,0,-127,127
11,conv_out.0,122,0.004682659637182951,0,-127,127
11,conv_out.0,123,0.005153132136911154,0,-127,127
11,conv_out.0,124,0.004914291203022003,0,-127,127
11,conv_out.0,125,0.006139249540865421,0,-127,127
11,conv_out.0,126,0.004159041680395603,0,-127,127
11,conv_out.0,127,0.006379834376275539,0,-127,127
